"elementor-widget-container href","attachment-medium src","elementor-heading-title","elementor-heading-title 2","elementor-heading-title href","DL Beschreibung","Data-Labeling-Bedarf","Bedarf – Begründung","Geschäftsführung","Gefundene E-Mails","GF-Mail (belegt/rekonstruiert)","Impressum-Quelle/Hinweis"
"https://www.soventec.de/index.php/de/","https://ki-verband.de/wp-content/uploads/2025/11/soventec-300x300.png",",","Consulting","https://www.soventec.de/index.php/de/","• Softwarelösungen für die Medizintechnik-Branche
• Nach ISO 13485 zertifiziert (Medizinprodukte-QM)
• Fokus auf regulatorisch konforme Entwicklung
• Keine eigenen KI-/ML-Produkte erkennbar","Nein","Klassische Softwareentwicklung für Medizintechnik ohne erkennbare eigene KI-Modelle.","","","",""
"https://www.sozial-ki.de/","https://ki-verband.de/wp-content/uploads/2025/11/sozial_ki.png","Sonstiges","Sozial KI UG","https://www.sozial-ki.de/","• KI-Assistenzsystem SoKI für soziale Organisationen
• Schreibassistenz für Sozialberichte und Anträge
• Wissensspeicher/RAG für organisationsinterne Fragen
• Auf Open-Source-Modellen, DSGVO-/KI-VO-konform, deutsches Hosting","Vielleicht","Basiert auf Open-Source-LLMs mit RAG; möglicher Bedarf bei Finetuning für Fachdomäne, ansonsten Modellnutzung.","Philipp Engelsberg, Theodor Schoewitz, Niclas Hoehl","info@sozial-ki.de","","GF aus Impressum. Nur info-Adresse belegbar."
"https://www.intellifant.com/","https://ki-verband.de/wp-content/uploads/2025/11/speed4trade_gmbh-300x300.png","IT & Security","Speed4Trade GmbH","https://www.intellifant.com/","• KI-SaaS für E-Commerce-Risikomanagement (INTELLIFANT)
• Automatische Anomalieerkennung im Auftragseingang
• Multi-Channel-Überwachung von Shops und Marktplätzen
• KI-Insights zu Auftragseinbrüchen und -spitzen","Vielleicht","Eigene ML-basierte Anomalieerkennung; oft unüberwacht, Labeling-Bedarf daher begrenzt aber möglich.","Sandro Kunz, Stefan Sommer","info@speed4trade.com; contact@speed4trade.com; sandro.kunz@speed4trade.com; stefan.sommer@speed4trade.com; beschwerdestelle-agg@speed4trade.com","sandro.kunz@speed4trade.com","intellifant.com ist Produktseite; persoenliche GF-Mails woertlich aus Haupt-Impressum speed4trade.com/impressum belegt (Muster vorname.nachname@)."
"https://www.spherity.com/de","https://ki-verband.de/wp-content/uploads/2026/06/Spherity-300x300.png","IT & Security","Spherity GmbH","https://www.spherity.com/de","• Digitale Identitätslösungen für regulierte Branchen
• Self-Sovereign Identity (SSI), digitale Produktpässe
• Produkte CARO (Pharma/DSCSA), VERA, EIDA, KYC/KYS
• Fokus auf Compliance-Automatisierung","Nein","Identitäts-/Compliance-Software ohne eigene ML-Modelle oder Datenannotationsbedarf.","","","",""
"https://spinncloud.com/","https://ki-verband.de/wp-content/uploads/2025/11/spinncloud-300x300.png","Product & Process Development","SpiNNcloud Systems GmbH","https://spinncloud.com/","• Ultra-energieeffiziente Hardware für KI-Inferenz
• Neuromorphe Systeme (SpiNNaker2, SpiNNext)
• Brain-inspirierte Architektur mit dynamischer Sparsität
• Fokus auf energieeffiziente KI-Infrastruktur","Nein","Hardware-/Infrastrukturanbieter für KI-Inferenz, kein eigener Datenannotationsbedarf.","","","",""
"https://www.spleenlab.ai/","https://ki-verband.de/wp-content/uploads/2025/11/spleenlab-300x300.png",",","Data & Analytics","https://www.spleenlab.ai/","• Next-Gen KI-Software für autonome Systeme
• Wahrnehmung, Navigation und Sicherheit für Drohnen/Fahrzeuge
• Sensorfusion und Computer Vision
• Sicherheitskritische KI-Lösungen","Ja","KI für autonome Systeme (Perception/CV) erfordert umfangreiche annotierte Sensor- und Bilddaten.","Dr. Stefan Milz, Tobias Ruediger","contact@spleenlab.ai","","Managing Directors aus /legal-notice. Nur contact-Adresse belegbar."
"https://splitbot.de/","https://ki-verband.de/wp-content/uploads/2025/11/splitbot_gmbh-300x300.png","Product & Process Development","Splitbot GmbH","https://splitbot.de/","• KI-Chatbot ""Kosmo"" und digitale Mitarbeiter (Delta, Omega, Sigma)
• Automatisierte Verarbeitung von E-Mails, Anhängen und Dokumenten
• Dokumentenerkennung, -sortierung und -ablage (OCR/Dokumenten-KI)
• AIaaS für interne Verwaltungsprozesse, kontinuierlich lernend
• Tochter der Kontor Business IT GmbH, Lübeck","Ja","Eigene KI-Software zur Dokumenten-/E-Mail-Verarbeitung mit Klassifikation und kontinuierlichem Lernen; braucht annotierte Dokumentendaten.","Tadeusz Nikitin, Friedrich Wehrmann","hello@splitbot.ai","","GF aus Impressum. Nur hello-Adresse belegbar."
"https://www.squareneo.de/","https://ki-verband.de/wp-content/uploads/2025/11/squareneo_solutions_gmbh-300x300.png","Product & Process Development","SquareNeo Solutions GmbH","https://www.squareneo.de/","• SaaS-Plattform ""SalesCoach"" für Vertrieb komplexer Industrieprodukte
• KI- und Algorithmus-gestützte Analyse von Anfragen/Anforderungsdokumenten
• Automatische Angebotserstellung, Zeitersparnis im Quotierungsprozess
• Integration mit CRM, CPQ, ERP, PIM
• Beratung, Modellierung und Implementierung","Vielleicht","KI-Anwendungsentwickler; kombiniert klassische Algorithmen mit KI, ggf. Finetuning/Trainingsdaten aus Kundenanfragen möglich.","Dr. Michael Klein, Sebastian Kaupp","info@squareneo.de","","Impressum unter /impressum.html. Nur info-Adresse belegbar."
"https://www.stackable.tech/","https://ki-verband.de/wp-content/uploads/2025/11/stackable-300x300.png",",","Data & Analytics","https://www.stackable.tech/","• Open-Source, Kubernetes-native Datenplattform
• Kuratiert Tools wie Kafka, Trino, Spark, OpenSearch
• Managed Service, Support und Schulungen
• Fokus auf Datensouveränität, cloud-agnostisch, Made in Europe","Nein","Reine Dateninfrastruktur/-plattform ohne eigene ML-Modelle; kein Data-Labeling-Bedarf.","","","",""
"https://www.stat-up.com/","https://ki-verband.de/wp-content/uploads/2025/11/statup-300x300.png","Consulting","STAT-UP Statistical Consulting & Data Science GmbH","https://www.stat-up.com/","• Beratung für Daten-, Statistik- und KI-Lösungen
• Eigene proprietäre Algorithmen (SOM-Engine), Synthetic Data Engine
• Risk/Impact Dashboards, Netzwerk- und Szenarioanalyse
• KI-Literacy-Schulungen und KI-Ethik (ARETICS)","Vielleicht","Data-Science-Beratung mit Eigenentwicklung von Modellen/Algorithmen; projektabhängig Trainingsdaten nötig.","Dr. Katharina Schueller","info@stat-up.com","","GF aus Impressum. Nur info-Adresse belegbar."
"https://www.statworx.com/de/","https://ki-verband.de/wp-content/uploads/2025/11/statworx-300x300.png",",","Consulting","https://www.statworx.com/de/","• Data- und KI-Beratung und -Entwicklung im DACH-Raum
• Strategie, Dateninfrastruktur/Engineering, maßgeschneiderte KI-Lösungen
• Produkte: CustomGPT-Plattform, Data Lakehouse Suite, AI-Act-Compliance
• Trainings und Upskilling; Partner von OpenAI, DataRobot","Vielleicht","Entwickelt kundenspezifische KI-Lösungen inkl. möglichem Finetuning; nutzt aber überwiegend Fremdmodelle.","Sebastian Heinz, Julius Heinz, Fabian Mueller","info@statworx.com","","GF aus Impressum. Nur info-Adresse belegbar."
"https://www.steen-digital.de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-10-300x300.png","Product & Process Development","Steen Digital GmbH","https://www.steen-digital.de/","• KI-Beratung für Prozessautomatisierung im Mittelstand
• Implementierung von KI-Agenten für dokumentenlastige Aufgaben
• Anwendungen: Auftragsabwicklung, Vertragsanalyse, Angebotserstellung
• Bedarfsanalyse, Standard- und individuelle KI-Lösungen","Vielleicht","KI-Integrator/Anwendungsentwickler; setzt vorwiegend bestehende KI ein, Finetuning bei Custom-Lösungen möglich.","Philip Steen","hello@steen-digital.de; accounts@steen-digital.de","","GF aus Impressum. hello@ war Cloudflare-verschluesselt, dekodiert. Nur rollenbasierte Mails."
"https://schottai.com/","https://ki-verband.de/wp-content/uploads/2025/11/stephan_schott-300x300.png","Consulting","Stephan Schott (Schott AI)","https://schottai.com/","• KI- und Softwareentwicklungsberatung (seit 2014)
• Individuelle KI- und Softwarelösungen
• Eigenes Tool CapaPlanner (Kapazitätsplanung)
• Kleiner Beratungs-/Entwicklungsanbieter","Vielleicht","KI-/Software-Beratung mit Eigenentwicklung; Bedarf an Labeling projektabhängig, nicht klar erkennbar.","","","","Reine Client-side-SPA ohne serverseitigen Impressum-Inhalt; nichts belegbar extrahierbar (WebFetch 503)."
"https://www.subcapitals.com/","https://ki-verband.de/wp-content/uploads/2025/11/subcapitals-300x300.png","Finance & Insurance","Sub Capitals GmbH","https://www.subcapitals.com/","• Münchner FinTech, ""AI as a Service"" für professionelle Investoren
• Eigene ML-/Deep-Learning-Modelle zur Risiko- und Handelsanalyse
• KI-Signale für Trading- und Hedging-Strategien
• Echtzeit-Portfolio-Risikomanagement","Ja","Entwickelt und trainiert eigene ML-/DL-Modelle auf großen Finanzdatensätzen; klarer Datenbedarf.","Christoph Dichtl","hello@subcapitals.com","","GF aus Impressum. Nur hello-Adresse belegbar."
"https://suhlingtooling.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-11-300x300.png","Product & Process Development","suhling tooling GmbH","https://suhlingtooling.com/","• SaaS für Aufbau und Zertifizierung von Managementsystemen
• Module: Dokumentenmanagement, Audits, Risikobewertung, E-Learning
• Unterstützt 75+ Normen (ISO 9001, 27001, 42001, DSGVO, NIS2)
• Beratung und Auditoren-Vermittlung","Nein","Regelbasierte Compliance-/Management-Software ohne eigene KI-Modelle.","","","",""
"https://www.sulzer.de/","https://ki-verband.de/wp-content/uploads/2025/11/sulzer_gmbh-300x300.png",",","Consulting","https://www.sulzer.de/","• IT-Beratung und digitale Transformation (seit 1978)
• Business-Analyse, Data & AI Services, IT-Modernisierung
• KI-gestütztes Wissensmanagement, Cloud/Hybrid
• Kunden: VW, Audi, Porsche, BASF, Allianz","Vielleicht","IT-/KI-Beratung mit Implementierung von Data-&-AI-Lösungen; kein klarer eigener Modellbau, projektabhängig.","Dr. Michael Kraus","","","GF aus Impressum. Keine E-Mail-Adresse im Impressum/Kontakt belegbar."
"https://supratix.com/","https://ki-verband.de/wp-content/uploads/2025/11/supratix_gmbh-300x90.png","Company Builder & Ökosystem","SupraTix GmbH","https://supratix.com/","• Digitalisierungspartner mit Plattform- und KI-Lösungen
• Smart Learning und Smart Production Ecosystems, eigene KI-Algorithmen
• Tech-Stack: TensorFlow, PyTorch, Keras, scikit-learn
• 3D-Welten, Simulationen, Robotik- und Industrielösungen","Vielleicht","Entwickelt eigene KI-Algorithmen mit ML-Frameworks; breites Portfolio, Labeling-Bedarf projektabhängig.","Dipl.-Ing. Tobias Goecke","info@supratix.com","","GF aus Impressum. Nur info-Adresse belegbar."
"https://www.surion-group.com/","https://ki-verband.de/wp-content/uploads/2025/11/surion_gmbh-300x103.png","Consulting","Surion GmbH","https://www.surion-group.com/","• Professionelle Unternehmensbewertung
• Gutachten nach IDW S 1, für Erbschaft, Scheidung, M&A
• Gutachten-Reviews und Gesellschafterstreit
• Bewertungsmethodik und operative Expertise","Nein","Reine Bewertungs-/Beratungsdienstleistung ohne KI-/Datenmodelle.","","","",""
"https://susiandjames.com/","https://ki-verband.de/wp-content/uploads/2025/11/susi_und_james-300x300.png","Customer Service","SUSI&James GmbH","https://susiandjames.com/","• KI-gestützte digitale Mitarbeiter zur Prozessautomatisierung
• SmartOffice: Voice-AI für Telefonprozesse (24/7)
• Wissensmanagement und individuelle KI-Projekte
• TISAX-zertifiziert, DSGVO-konform, Fokus Automotive/Mittelstand","Ja","Voice-/Conversational-AI mit Spracherkennung; benötigt annotierte Sprach- und Dialogdaten.","Marcel Martini","sales@susiandjames.com","","GF aus Impressum. Nur sales-Adresse belegbar (google/hubspot/defiant-Mails sind Drittanbieter, ausgeschlossen)."
"https://sygentiq.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-10-300x300.png","AI Techstack","SygentiQ GmbH","https://sygentiq.com/","• Maßgeschneiderte KI- und Generative-AI-Lösungen
• Intelligente Automatisierung für Unternehmen
• Beratung und Workshops zu Enterprise AI
• DSGVO-konform, europäisches Hosting","Vielleicht","Custom-AI-/GenAI-Entwickler; bei individuellen Lösungen Finetuning/Trainingsdaten möglich.","","","","Client-side-SPA ohne serverseitigen Impressum-Inhalt; Meta-Autor nennt 'Sascha Sambale', aber nicht als GF im Impressum belegbar; keine Mail extrahierbar."
"https://www.symanto.com/","https://ki-verband.de/wp-content/uploads/2025/11/symanto-300x300.png",",","Customer Service","https://www.symanto.com/","• Language AI: Analyse von Sprache, Emotionen und Motivationen
• Produkte: SymantoAssist, Insights, AI Accelerator
• Eigene Deep-Learning-Modelle, 80+ Forschungspapiere
• Kombination aus NLP, Psychologie und Business Intelligence","Ja","Entwickelt eigene NLP-/Deep-Learning-Modelle für Sprach- und Sentimentanalyse; hoher Annotationsbedarf.","Khaleeq Aziz","info@symanto.com; compliance@symanto.com","","Managing Director aus Impressum. Nur rollenbasierte Mails (user@domain.com war Platzhalter, ausgeschlossen)."
"https://symbiosika.de/","https://ki-verband.de/wp-content/uploads/2025/11/symbiosika_gmbh-300x300.png","IT & Security","Symbiosika GmbH","https://symbiosika.de/","• Entwickelt zweiarmigen Roboter ""KINAUT ONE"" (Made in Germany)
• Einsatz in Hotellerie und Altenpflege
• Natürliche Sprachinteraktion, Transport, Überwachung
• SaaS-Managementplattform, NVIDIA-Inception-Mitglied","Ja","Autonome Robotik mit Wahrnehmung und Sprachinteraktion; benötigt annotierte Sensor-/Sprachdaten.","Bjoern Enders","info@symbiosika.de","","GF aus Impressum. Nur info-Adresse belegbar."
"https://www.synaos.com/","https://ki-verband.de/wp-content/uploads/2025/11/synaos-300x300.png",",","Logistics","https://www.synaos.com/","• All-in-One Intralogistik-Plattform für Materialflüsse
• Herstellerunabhängige Steuerung von AMRs/AGVs (VDA 5050)
• Echtzeit-Lokalisierung, Warehouse Execution, Digital Twin
• Kunden: VW, Schaeffler, ZF Group","Vielleicht","Orchestrierungs-/Optimierungssoftware für Roboterflotten; eher Algorithmen als trainierte ML-Modelle, aber Robotik-Umfeld.","Dr. Wolfgang Hackenberg","info@synaos.com","","Impressum unter /de/legal/impressum. Nur generische Mail, kein Muster/persoenliche Mail belegbar."
"https://synthavo.eu/","https://ki-verband.de/wp-content/uploads/2025/11/synthavo-300x300.png","Manufacturing","synthavo GmbH","https://synthavo.eu/","• 1-Klick-Ersatzteilidentifikation per Foto für Industrie
• Eigene Computer-Vision/ML zur Bauteilerkennung
• Automatisiertes Einlernen von Komponenten
• Integration in SAP, Salesforce, Oracle; deutsches Hosting","Ja","Computer-Vision zur Bilderkennung von Bauteilen; erfordert umfangreiche Bildannotation/Labeling.","Sebastian Stoecklmeier","info@synthavo.de","","Vertreten durch Sebastian Stoecklmeier. Nur info@, kein Muster."
"https://syntik.de/","https://ki-verband.de/wp-content/uploads/2025/11/syntik_gmbh.png","Sonstiges","syntik GmbH","https://syntik.de/","• KI- und Data-Science-Beratung für Industrieunternehmen
• Strategie, Schulung und maßgeschneiderte KI-Entwicklung
• Enterprise-GPT, Prognosen, Angebots-/Ausschreibungsautomatisierung
• Prozessoptimierung in Vertrieb, Einkauf, QA, Logistik","Vielleicht","KI-Beratung mit kundenspezifischer Entwicklung; Finetuning/Trainingsdaten je nach Projekt möglich.","Mert Erdogan","info@syntik.de","","Nur info@, kein Muster."
"http://www.systemhaus-ulm.de/","https://ki-verband.de/wp-content/uploads/2025/11/systemhaus_ulm_gmbh-300x300.png","IT & Security","Systemhaus Ulm GmbH","http://www.systemhaus-ulm.de/","• IT-Full-Service-Provider seit 1994 in Ulm
• Cloud, Cybersecurity, Managed Services, Systemintegration, Virtualisierung
• Individuelle Software-, Web- und Mobile-Entwicklung
• Erste Schritte in generativer KI (FSAS AI Champion, KI-Initiative Schwaben)","Nein","Klassisches IT-Systemhaus (Infrastruktur, Cloud, Managed Services) ohne eigene ML-Modellentwicklung.","","","",""
"https://tagaia.de/","https://ki-verband.de/wp-content/uploads/2025/11/tagaia_gmbh-300x300.png","AI Techstack","tagaia GmbH","https://tagaia.de/","• KI- und Datenberatung aus Bremen
• Projektrealisierung, Staff Augmentation und Consulting
• Aufbau/Stärkung von Datenteams im Mittelstand
• Implementierung von KI-/ML-Lösungen entlang der Wertschöpfungskette","Vielleicht","KI-Implementierungspartner mit ML-Umsetzung; bei eigenen Modellen/Finetuning möglicher Bedarf an Trainingsdaten.","Jan Brusch, Danny Busch","kontakt@tagaia.de; jobs@tagaia.de","","Impressum unter impressum_datenschutz.html. Nur generische Mails, kein Muster."
"https://taod.de/","https://ki-verband.de/wp-content/uploads/2025/11/taod-300x300.png","Consulting","taod Consulting GmbH","https://taod.de/","• Data-Analytics- und Strategieberatung (Köln, Stuttgart, Hamburg)
• BI-Dashboarding, Cloud-Data-Plattformen, IoT-Stream-Analytics
• Moderner Data Stack (Power BI, Snowflake, Azure, Databricks, dbt)
• KI-Services über Tochter taod.ai, Academy-Schulungen","Vielleicht","Schwerpunkt BI/Analytics-Infrastruktur; KI-Services vorhanden, Modellentwicklung mit Datenbedarf denkbar aber nicht Kern.","Simon Biela, Matthias Steinforth, Benedikt Stienen","info@taod.de; simon.biela@taod.de","simon.biela@taod.de","Persoenliche GF-Mail des Simon Biela woertlich belegt. Muster vorname.nachname@ -> weitere GF: matthias.steinforth@taod.de, benedikt.stienen@taod.de (rekonstruiert)."
"https://www.tchibo.de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-14-300x300.png","Retail & Commerce","Tchibo GmbH","https://www.tchibo.de/","• Mehrkanal-Einzelhändler (Kaffee, Mode, Haushalt, Garten)
• Wöchentlich wechselnde Themenwelten und Aktionssortimente
• Mobilfunk und Internet (Tchibo mobil)
• Online-Shop, Filialen, Supermarkt-Partner, App","Nein","Konsumgüter-/Handelsunternehmen ohne erkennbare eigene KI-Modellentwicklung.","","","",""
"https://www.tedexa.de/","https://ki-verband.de/wp-content/uploads/2025/11/tedexa_gmbh-300x300.png","IT & Security","TEDEXA GmbH","https://www.tedexa.de/","• KI-Beratung und Softwareentwicklung aus Mainz
• 360°-KI-Consulting: Strategie und Implementierung
• Individuelle Softwareentwicklung, Prozessautomatisierung
• Digitale Transformation für diverse Branchen","Vielleicht","KI-Integrator mit Implementierung; bei kundenspezifischen Modellen/Finetuning möglicher Datenbedarf.","Michael Darnieder (Geschaeftsfuehrender Gesellschafter)","info@tedexa.de","","Impressum unter impressum.html. Nur info@, kein Muster."
"https://tekkminds.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-20-300x300.png","IT & Security","TekkMinds AG","https://tekkminds.com/","• Technologie-Consulting und Softwareentwicklung
• Cloud Engineering (AWS, Azure, Kubernetes)
• KI-Integration: LLMs, Custom Models, Predictive Analytics
• IoT/Edge-Computing, produktionsreife Lösungen","Vielleicht","KI-Integrator mit Custom Models und Predictive Analytics; Datenbedarf bei eigener Modellentwicklung möglich.","Florian Oehlschlegel, Thimo Koenig (Management Board)","info@tekkminds.com; info@tekkminds.ch","","Impressum unter /imprint/. Nur generische Mails, kein Muster."
"https://teqyard.de/","https://ki-verband.de/wp-content/uploads/2025/11/teqard-300x300.png","Data & Analytics","TEQYARD GmbH","https://teqyard.de/","• Technologieberatung und Softwareentwicklung, datengetrieben
• Data Analytics und produktionsreife KI-Lösungen (inkl. RAG)
• Individuelle Softwareentwicklung und Integrationen
• Digitalstrategie und KI-Strategie","Vielleicht","Produktionsreife KI-Lösungen und RAG; bei Finetuning/Datenaufbereitung möglicher Annotationsbedarf.","Bjoern Steffen","info@teqyard.de","","Nur info@ (uebrige @sentry.wixpress.com sind Tracking-Platzhalter, keine echten Mails)."
"https://beeinnovations.ai/","https://ki-verband.de/wp-content/uploads/2025/11/testbee_gmbh-300x295.png","Consulting","testbee GmbH (vorher: BeeInnovations GmbH)","https://beeinnovations.ai/","• Software-Qualitätssicherung aus Köln (seit 2018)
• Testautomatisierung, manuelles/Performance-/Security-Testing, QA-Beratung
• KI-Tool BeeAI: generiert Testfälle, User Stories, Bug Reports aus Text/Bild
• Nach Fusion mit BeeInnovations Fokus auf KI/ML-QA und -Beratung","Vielleicht","QA-Fokus mit KI-Tool; BeeAI nutzt vermutlich Fremd-LLMs, eigene Modellentwicklung nicht klar erkennbar.","","hello@testbee.io","","beeinnovations.ai nicht erreichbar; Firma erreichbar unter testbee.io (WordPress-Landingpage), aber kein Impressum/Team mit GF-Namen abrufbar. Nur hello@testbee.io belegt."
"https://www.textverstehen.eu/","https://ki-verband.de/wp-content/uploads/2025/11/textverstehen_gmbh-300x300.png","Data & Analytics","TextVerstehen GmbH","https://www.textverstehen.eu/","• KI-Unternehmen für automatische Wissensgraph-Erstellung
• SmartGraph Framework, Produkt-o-Bot Chatbot, REST API
• NLP-Beratung: Datenbereinigung, Normalisierung, Informationsextraktion
• Erstellung von Trainingsdaten und Optimierung von KI-Schnittstellen","Ja","Eigene NLP-Technologie/Informationsextraktion; benötigt annotierte Textdaten für Wissensgraphen und Trainingsdaten.","Dr. Sebastian Goeser (Verantwortlich, CEO/Founder)","info@textverstehen.eu","","Impressum unter /imprint. Nur info@, kein Muster."
"https://www.theaipeople.de/","https://ki-verband.de/wp-content/uploads/2025/11/the_ai_people-300x300.png","Consulting","The AI People UG (haftungsbeschränkt)","https://www.theaipeople.de/","• KI-Kompetenzentwicklung und Team-Aufbau
• Trainings und Workshops (z.B. ChatGPT-Tools)
• Strategieberatung und Change-Management für KI-Adoption
• Kunden u.a. Berliner Wasserbetriebe, Bitkom Akademie, Haufe Akademie","Nein","Reine Beratung und Schulung ohne eigene Modellentwicklung.","","","",""
"https://www.thepeaklab.ai/","https://ki-verband.de/wp-content/uploads/2025/11/the_peak_lab-300x300.png","Product & Process Development","the peak lab.","https://www.thepeaklab.ai/","• KI-, Data-Science- und Data-Intelligence-Beratung/Entwicklung (seit 2017)
• KI-Strategie, Infrastruktur und Implementierung
• Custom-KI-Entwicklung: NLP, Anomalieerkennung, Continuous Learning
• Stack: Python, TensorFlow, PyTorch, scikit-learn, AWS/Azure","Ja","Entwickelt eigene ML-Modelle (NLP, Anomalieerkennung) mit PyTorch/TensorFlow; braucht Trainings-/Labeling-Daten.","Sascha Derschewsky, Jens Laekamp","hello@thepeaklab.com","","Impressum unter thepeaklab.com/impressum (Domain-Redirect). Nur generische Mail, kein Muster."
"https://www.thinkowl.de/","https://ki-verband.de/wp-content/uploads/2025/11/thinkowl-300x300.png","Customer Service","ThinkOwl","https://www.thinkowl.de/","• KI-Automatisierungsplattform für Kundenservice und Prozesse
• OwlForce (autonome KI-Agenten), OwlDesk (KI-Helpdesk), Conversations
• Conversational AI, Intelligent Document Processing, RPA, 80+ Sprachen
• Kunden u.a. Sky, Generali, EnBW","Ja","Eigene KI-Plattform mit Conversational AI und Dokumentenverarbeitung; benötigt annotierte Trainingsdaten (Intents, IDP, Sprache).","Rolf Esau","service@thinkowl.de","","Vertreten durch Rolf Esau, Geschaeftsfuehrer. Nur service@, kein Muster."
"https://www.tiplu.de/","https://ki-verband.de/wp-content/uploads/2025/11/tiplu_gmbh-300x300.png","Healthcare & Life Sciences","Tiplu GmbH","https://www.tiplu.de/","• KI-Software für Krankenhäuser (strukturierte Gesundheitsdaten)
• MAIA/MAIA Doc: Dokumentation und klinische Entscheidungsunterstützung
• MOMO: Fallabrechnung und Erlössicherung; Tiplu Patientenakte, Analysen
• Kunden u.a. Charité, Heidelberg, SANA; Teil von LOGEX","Ja","Medizinische KI mit eigenen Modellen auf klinischen Daten; hoher Bedarf an Annotation medizinischer/Dokumentendaten.","Dr. Lukas Aschenberg, Dr. Moritz Augustin","info@tiplu.de; marketing@tiplu.de; presse@tiplu.de; sales@tiplu.de; jobs@tiplu.de; k.hospach@tiplu.de","l.aschenberg@tiplu.de (rekonstruiert)","Muster initial.nachname@ belegt durch k.hospach@tiplu.de -> GF Dr. Lukas Aschenberg rekonstruiert; zweiter GF: m.augustin@tiplu.de (rekonstruiert)."
"https://www.tiq-solutions.de/","https://ki-verband.de/wp-content/uploads/2025/11/tiq.solutions-300x300.png","Data & Analytics","TIQ Solutions GmbH","https://www.tiq-solutions.de/","• Data- und KI-Beratung (Leipzig, seit 2004)
• Datenstrategie, Data Engineering, ETL, Cloud-Data-Warehouses
• BI/Analytics, Machine Learning, generative KI, autonome Agenten
• DACH-Fokus, 500+ Projekte","Vielleicht","Data-Engineering-Schwerpunkt mit ML/GenAI-Umsetzung; bei eigener Modellentwicklung möglicher Datenbedarf.","Andreas Richter, Joerg Forthmann","info@tiq-solutions.de","","Nur info@, kein Muster."
"https://www.tisix.io/","https://ki-verband.de/wp-content/uploads/2025/11/tisix-300x300.png","Consulting","tisix.io GmbH","https://www.tisix.io/","• KI-Beratung und -Lösungen aus Köln
• tisix ai workspace: Open-Source-Plattform für kommerzielle/private KI-Modelle
• KI-Roadmap für Mittelstand, QA für KI-Anwendungen (LLMs, NLP, ML)
• NVIDIA Inception, Fokus Souveränität und Compliance","Vielleicht","KI-Plattform und -Beratung, meist Nutzung/Orchestrierung bestehender Modelle; eigene Trainingsdaten bei Finetuning möglich.","Dr.-Ing. Simonas Cerniauskas, Dr.-Ing. Timo Kannengiesser","info@tisix.io","","Nur info@, kein Muster."
"https://www.tngtech.com/en.html","https://ki-verband.de/wp-content/uploads/2025/11/tngtech_gmbh-300x158.png","Consulting","TNG Technology Consulting GmbH","https://www.tngtech.com/en.html","• IT-Beratung (gegr. 2001) für Großkonzerne und Mittelstand
• Agentic Software Development, DevOps und Cloud
• KI-Schwerpunkt: generative KI, LLMs, Vision Language Models, Computer Vision, RL
• Eigene KI-Produktivitätstools und Industrieanwendungen","Ja","Entwickelt eigene KI-Modelle (Vision, RL, LLM-Tools) für Industrie; Bedarf an annotierten CV-/Reasoning-Daten wahrscheinlich.","Dr. Robert Dahlke, Thomas Endres, Moritz Prinz","info@tngtech.com; ombudsperson-tng@scherer-recht.de","","Nur generische Mails (ombudsperson ist externe Kanzlei), kein Muster."
"https://toseo.app/","https://ki-verband.de/wp-content/uploads/2025/11/toseo-300x300.png","Product & Process Development","TOSEO (Tölle GmbH)","https://toseo.app/","• Automatisierte Auftragsverarbeitung für Produktionsbetriebe
• OCR-basierte Digitalisierung von Kundenaufträgen in Produktionssysteme
• Digitale Mängelerfassung in Echtzeit, kundenspezifische Module
• Pay-per-Use-Modell für Metall-/Fertigungsbranche","Ja","OCR-/Dokumenten-KI zur Auftragsdigitalisierung; benötigt annotierte Dokumentendaten für Extraktionsmodelle.","Simon Toelle","info@toseo.de","","Mail Cloudflare-verschluesselt (data-cfemail) -> info@toseo.de dekodiert. Nur generische Mail, kein Muster."
"https://www.tracebloc.io/","https://ki-verband.de/wp-content/uploads/2025/11/tracebloc-300x300.png","AI Techstack","Tracebloc GmbH","https://www.tracebloc.io/","• Collaborative-AI-Workspace-Plattform ohne Teilen sensibler Daten
• Federated Training, kollaborative Modellentwicklung und Benchmarking
• Finetuning von Modellen auf proprietären Daten, auditierbare Container
• Deployment auf eigener Infrastruktur (GPUs), PetaFLOP-Pricing","Ja","ML-Trainings-/Evaluierungsplattform mit Finetuning; Kernnutzer arbeiten mit annotierten Trainings- und Testdaten.","Lukas Wuttke","info@tracebloc.io; lukas.wuttke@tracebloc.io","lukas.wuttke@tracebloc.io","Mails Cloudflare-verschluesselt; dekodiert. Persoenliche GF-Mail woertlich belegt (data-cfemail)."
